exp;step;id;state
test2;40;1;succeptible
test2;40;2;succeptible
test2;40;3;succeptible
test2;40;4;succeptible
test2;40;5;succeptible
test2;40;6;succeptible
test2;40;7;succeptible
test2;40;8;succeptible
test2;40;9;succeptible
test2;40;10;succeptible
test2;40;11;succeptible
test2;40;12;succeptible
test2;40;13;succeptible
test2;40;14;succeptible
test2;40;15;infected
test2;40;16;succeptible
test2;40;17;succeptible
test2;40;18;succeptible
test2;40;19;succeptible
test2;40;20;succeptible
test2;40;21;succeptible
test2;40;22;succeptible
test2;40;23;succeptible
test2;40;24;succeptible
test2;40;25;succeptible
test2;40;26;succeptible
test2;40;27;succeptible
test2;40;28;succeptible
test2;40;29;succeptible
test2;41;0;succeptible
test2;41;1;succeptible
test2;41;2;succeptible
test2;41;3;succeptible
test2;41;4;succeptible
test2;41;5;succeptible
test2;41;6;succeptible
test2;41;7;succeptible
test2;41;8;succeptible
test2;41;9;succeptible
test2;41;10;succeptible
test2;41;11;succeptible
test2;41;12;succeptible
test2;41;13;succeptible
test2;41;14;succeptible
test2;41;15;infected
test2;41;16;succeptible
test2;41;17;succeptible
test2;41;18;succeptible
test2;41;19;succeptible
test2;41;20;succeptible
test2;41;21;succeptible
test2;41;22;succeptible
test2;41;23;succeptible
test2;41;24;succeptible
test2;41;25;succeptible
test2;41;26;succeptible
test2;41;27;succeptible
test2;41;28;succeptible
test2;41;29;succeptible
test2;42;0;succeptible
test2;42;1;succeptible
test2;42;2;succeptible
test2;42;3;succeptible
test2;42;4;succeptible
test2;42;5;succeptible
test2;42;6;succeptible
test2;42;7;succeptible
test2;42;8;succeptible
test2;42;9;succeptible
test2;42;10;succeptible
test2;42;11;succeptible
test2;42;12;succeptible
test2;42;13;succeptible
test2;42;14;succeptible
test2;42;15;infected
test2;42;16;succeptible
test2;42;17;succeptible
test2;42;18;succeptible
test2;42;19;succeptible
test2;42;20;succeptible
test2;42;21;succeptible
test2;42;22;succeptible
test2;42;23;succeptible
test2;42;24;succeptible
test2;42;25;succeptible
test2;42;26;succeptible
test2;42;27;succeptible
test2;42;28;succeptible
test2;42;29;succeptible
test2;43;0;succeptible
test2;43;1;succeptible
test2;43;2;succeptible
test2;43;3;succeptible
test2;43;4;succeptible
test2;43;5;succeptible
test2;43;6;succeptible
test2;43;7;succeptible
test2;43;8;succeptible
test2;43;9;succeptible
test2;43;10;succeptible
test2;43;11;succeptible
test2;43;12;succeptible
test2;43;13;succeptible
test2;43;14;succeptible
test2;43;15;infected
test2;43;16;succeptible
test2;43;17;succeptible
test2;43;18;succeptible
test2;43;19;succeptible
test2;43;20;succeptible
test2;43;21;succeptible
test2;43;22;succeptible
test2;43;23;succeptible
test2;43;24;succeptible
test2;43;25;succeptible
test2;43;26;succeptible
test2;43;27;succeptible
test2;43;28;succeptible
test2;43;29;succeptible
test2;44;0;succeptible
test2;44;1;succeptible
test2;44;2;succeptible
test2;44;3;succeptible
test2;44;4;succeptible
test2;44;5;succeptible
test2;44;6;succeptible
test2;44;7;succeptible
test2;44;8;succeptible
test2;44;9;succeptible
test2;44;10;succeptible
test2;44;11;succeptible
test2;44;12;succeptible
test2;44;13;succeptible
test2;44;14;succeptible
test2;44;15;infected
test2;44;16;succeptible
test2;44;17;succeptible
test2;44;18;succeptible
test2;44;19;succeptible
test2;44;20;succeptible
test2;44;21;succeptible
test2;44;22;succeptible
test2;44;23;succeptible
test2;44;24;succeptible
test2;44;25;succeptible
test2;44;26;succeptible
test2;44;27;succeptible
test2;44;28;succeptible
test2;44;29;succeptible
test2;45;0;succeptible
test2;45;1;succeptible
test2;45;2;succeptible
test2;45;3;succeptible
test2;45;4;succeptible
test2;45;5;succeptible
test2;45;6;succeptible
test2;45;7;succeptible
test2;45;8;succeptible
test2;45;9;succeptible
test2;45;10;succeptible
test2;45;11;succeptible
test2;45;12;succeptible
test2;45;13;succeptible
test2;45;14;succeptible
test2;45;15;infected
test2;45;16;succeptible
test2;45;17;succeptible
test2;45;18;succeptible
test2;45;19;succeptible
test2;45;20;succeptible
test2;45;21;succeptible
test2;45;22;succeptible
test2;45;23;succeptible
test2;45;24;succeptible
test2;45;25;succeptible
test2;45;26;succeptible
test2;45;27;succeptible
test2;45;28;succeptible
test2;45;29;succeptible
test2;46;0;succeptible
test2;46;1;succeptible
test2;46;2;succeptible
test2;46;3;succeptible
test2;46;4;succeptible
test2;46;5;succeptible
test2;46;6;succeptible
test2;46;7;succeptible
test2;46;8;succeptible
test2;46;9;succeptible
test2;46;10;succeptible
test2;46;11;succeptible
test2;46;12;succeptible
test2;46;13;succeptible
test2;46;14;succeptible
test2;46;15;infected
test2;46;16;succeptible
test2;46;17;succeptible
test2;46;18;succeptible
test2;46;19;succeptible
test2;46;20;succeptible
test2;46;21;succeptible
test2;46;22;succeptible
test2;46;23;succeptible
test2;46;24;succeptible
test2;46;25;succeptible
test2;46;26;succeptible
test2;46;27;succeptible
test2;46;28;succeptible
test2;46;29;succeptible
test2;47;0;succeptible
test2;47;1;succeptible
test2;47;2;succeptible
test2;47;3;succeptible
test2;47;4;succeptible
test2;47;5;succeptible
test2;47;6;succeptible
test2;47;7;succeptible
test2;47;8;succeptible
test2;47;9;succeptible
test2;47;10;succeptible
test2;47;11;succeptible
test2;47;12;succeptible
test2;47;13;succeptible
test2;47;14;succeptible
test2;47;15;infected
test2;47;16;succeptible
test2;47;17;succeptible
test2;47;18;succeptible
test2;47;19;succeptible
test2;47;20;succeptible
test2;47;21;succeptible
test2;47;22;succeptible
test2;47;23;succeptible
test2;47;24;succeptible
test2;47;25;succeptible
test2;47;26;succeptible
test2;47;27;succeptible
test2;47;28;succeptible
test2;47;29;succeptible
test2;48;0;succeptible
test2;48;1;succeptible
test2;48;2;succeptible
test2;48;3;succeptible
test2;48;4;succeptible
test2;48;5;succeptible
test2;48;6;succeptible
test2;48;7;succeptible
test2;48;8;succeptible
test2;48;9;succeptible
test2;48;10;succeptible
test2;48;11;succeptible
test2;48;12;succeptible
test2;48;13;succeptible
test2;48;14;succeptible
test2;48;15;infected
test2;48;16;succeptible
test2;48;17;succeptible
test2;48;18;succeptible
test2;48;19;succeptible
test2;48;20;succeptible
test2;48;21;succeptible
test2;48;22;succeptible
test2;48;23;succeptible
test2;48;24;succeptible
test2;48;25;succeptible
test2;48;26;succeptible
test2;48;27;succeptible
test2;48;28;succeptible
test2;48;29;succeptible
test2;49;0;succeptible
test2;49;1;succeptible
test2;49;2;succeptible
test2;49;3;succeptible
test2;49;4;succeptible
test2;49;5;succeptible
test2;49;6;succeptible
test2;49;7;succeptible
test2;49;8;succeptible
test2;49;9;succeptible
test2;49;10;succeptible
test2;49;11;succeptible
test2;49;12;succeptible
test2;49;13;succeptible
test2;49;14;succeptible
test2;49;15;infected
test2;49;16;succeptible
test2;49;17;succeptible
test2;49;18;succeptible
test2;49;19;succeptible
test2;49;20;succeptible
test2;49;21;succeptible
test2;49;22;succeptible
test2;49;23;succeptible
test2;49;24;succeptible
test2;49;25;succeptible
test2;49;26;succeptible
test2;49;27;succeptible
test2;49;28;succeptible
test2;49;29;succeptible
test2;50;0;succeptible
test2;50;1;succeptible
test2;50;2;succeptible
test2;50;3;succeptible
test2;50;4;succeptible
test2;50;5;succeptible
test2;50;6;succeptible
test2;50;7;succeptible
test2;50;8;succeptible
test2;50;9;succeptible
test2;50;10;succeptible
test2;50;11;succeptible
test2;50;12;succeptible
test2;50;13;succeptible
test2;50;14;succeptible
test2;50;15;infected
test2;50;16;succeptible
test2;50;17;succeptible
test2;50;18;succeptible
test2;50;19;succeptible
test2;50;20;succeptible
test2;50;21;succeptible
test2;50;22;succeptible
test2;50;23;succeptible
test2;50;24;succeptible
test2;50;25;succeptible
test2;50;26;succeptible
test2;50;27;succeptible
test2;50;28;succeptible
test2;50;29;succeptible
test2;51;0;succeptible
test2;51;1;succeptible
test2;51;2;succeptible
test2;51;3;succeptible
test2;51;4;succeptible
test2;51;5;succeptible
test2;51;6;succeptible
test2;51;7;succeptible
test2;51;8;succeptible
test2;51;9;succeptible
test2;51;10;succeptible
test2;51;11;succeptible
test2;51;12;succeptible
test2;51;13;succeptible
test2;51;14;succeptible
test2;51;15;infected
test2;51;16;succeptible
test2;51;17;succeptible
test2;51;18;succeptible
test2;51;19;succeptible
test2;51;20;succeptible
test2;51;21;succeptible
test2;51;22;succeptible
test2;51;23;succeptible
test2;51;24;succeptible
test2;51;25;succeptible
test2;51;26;succeptible
test2;51;27;succeptible
test2;51;28;succeptible
test2;51;29;succeptible
test2;52;0;succeptible
test2;52;1;succeptible
test2;52;2;succeptible
test2;52;3;succeptible
test2;52;4;succeptible
test2;52;5;succeptible
test2;52;6;succeptible
test2;52;7;succeptible
test2;52;8;succeptible
test2;52;9;succeptible
test2;52;10;succeptible
test2;52;11;succeptible
test2;52;12;succeptible
test2;52;13;succeptible
test2;52;14;succeptible
test2;52;15;infected
test2;52;16;succeptible
test2;52;17;succeptible
test2;52;18;succeptible
test2;52;19;succeptible
test2;52;20;succeptible
test2;52;21;succeptible
test2;52;22;succeptible
test2;52;23;succeptible
test2;52;24;succeptible
test2;52;25;succeptible
test2;52;26;succeptible
test2;52;27;succeptible
test2;52;28;succeptible
test2;52;29;succeptible
test2;53;0;succeptible
test2;53;1;succeptible
test2;53;2;succeptible
test2;53;3;succeptible
test2;53;4;succeptible
test2;53;5;succeptible
test2;53;6;succeptible
test2;53;7;succeptible
test2;53;8;succeptible
test2;53;9;succeptible
test2;53;10;succeptible
test2;53;11;succeptible
test2;53;12;succeptible
test2;53;13;succeptible
test2;53;14;succeptible
test2;53;15;infected
test2;53;16;succeptible
test2;53;17;succeptible
test2;53;18;succeptible
test2;53;19;succeptible
test2;53;20;succeptible
test2;53;21;succeptible
test2;53;22;succeptible
test2;53;23;succeptible
test2;53;24;succeptible
test2;53;25;succeptible
test2;53;26;succeptible
test2;53;27;succeptible
test2;53;28;succeptible
test2;53;29;succeptible
test2;54;0;succeptible
test2;54;1;succeptible
test2;54;2;succeptible
test2;54;3;succeptible
test2;54;4;succeptible
test2;54;5;succeptible
test2;54;6;succeptible
test2;54;7;succeptible
test2;54;8;succeptible
test2;54;9;succeptible
test2;54;10;succeptible
test2;54;11;succeptible
test2;54;12;succeptible
test2;54;13;succeptible
test2;54;14;succeptible
test2;54;15;infected
test2;54;16;succeptible
test2;54;17;succeptible
test2;54;18;succeptible
test2;54;19;succeptible
test2;54;20;succeptible
test2;54;21;succeptible
test2;54;22;succeptible
test2;54;23;succeptible
test2;54;24;succeptible
test2;54;25;succeptible
test2;54;26;succeptible
test2;54;27;succeptible
test2;54;28;succeptible
test2;54;29;succeptible
test2;55;0;succeptible
test2;55;1;succeptible
test2;55;2;succeptible
test2;55;3;succeptible
test2;55;4;succeptible
test2;55;5;succeptible
test2;55;6;succeptible
test2;55;7;succeptible
test2;55;8;succeptible
test2;55;9;succeptible
test2;55;10;succeptible
test2;55;11;succeptible
test2;55;12;succeptible
test2;55;13;succeptible
test2;55;14;succeptible
test2;55;15;infected
test2;55;16;succeptible
test2;55;17;succeptible
test2;55;18;succeptible
test2;55;19;succeptible
test2;55;20;succeptible
test2;55;21;succeptible
test2;55;22;succeptible
test2;55;23;succeptible
test2;55;24;succeptible
test2;55;25;succeptible
test2;55;26;succeptible
test2;55;27;succeptible
test2;55;28;succeptible
test2;55;29;succeptible
test2;56;0;succeptible
test2;56;1;succeptible
test2;56;2;succeptible
test2;56;3;succeptible
test2;56;4;succeptible
test2;56;5;succeptible
test2;56;6;succeptible
test2;56;7;succeptible
test2;56;8;succeptible
test2;56;9;succeptible
test2;56;10;succeptible
test2;56;11;succeptible
test2;56;12;succeptible
test2;56;13;succeptible
test2;56;14;succeptible
test2;56;15;infected
test2;56;16;succeptible
test2;56;17;succeptible
test2;56;18;succeptible
test2;56;19;succeptible
test2;56;20;succeptible
test2;56;21;succeptible
test2;56;22;succeptible
test2;56;23;succeptible
test2;56;24;succeptible
test2;56;25;succeptible
test2;56;26;succeptible
test2;56;27;succeptible
test2;56;28;succeptible
test2;56;29;succeptible
test2;57;0;succeptible
test2;57;1;succeptible
test2;57;2;succeptible
test2;57;3;succeptible
test2;57;4;succeptible
test2;57;5;succeptible
test2;57;6;succeptible
test2;57;7;succeptible
test2;57;8;succeptible
test2;57;9;succeptible
test2;57;10;succeptible
test2;57;11;succeptible
test2;57;12;succeptible
test2;57;13;succeptible
test2;57;14;succeptible
test2;57;15;infected
test2;57;16;succeptible
test2;57;17;succeptible
test2;57;18;succeptible
test2;57;19;succeptible
test2;57;20;succeptible
test2;57;21;succeptible
test2;57;22;succeptible
test2;57;23;succeptible
test2;57;24;succeptible
test2;57;25;succeptible
test2;57;26;succeptible
test2;57;27;succeptible
test2;57;28;succeptible
test2;57;29;succeptible
test2;58;0;succeptible
test2;58;1;succeptible
test2;58;2;succeptible
test2;58;3;succeptible
test2;58;4;succeptible
test2;58;5;succeptible
test2;58;6;succeptible
test2;58;7;succeptible
test2;58;8;succeptible
test2;58;9;succeptible
test2;58;10;succeptible
test2;58;11;succeptible
test2;58;12;succeptible
test2;58;13;succeptible
test2;58;14;succeptible
test2;58;15;infected
test2;58;16;succeptible
test2;58;17;succeptible
test2;58;18;succeptible
test2;58;19;succeptible
test2;58;20;succeptible
test2;58;21;succeptible
test2;58;22;succeptible
test2;58;23;succeptible
test2;58;24;succeptible
test2;58;25;succeptible
test2;58;26;succeptible
test2;58;27;succeptible
test2;58;28;succeptible
test2;58;29;succeptible
test2;59;0;succeptible
test2;59;1;succeptible
test2;59;2;succeptible
test2;59;3;succeptible
test2;59;4;succeptible
test2;59;5;succeptible
test2;59;6;succeptible
test2;59;7;succeptible
test2;59;8;succeptible
test2;59;9;succeptible
test2;59;10;succeptible
test2;59;11;succeptible
test2;59;12;succeptible
test2;59;13;succeptible
test2;59;14;succeptible
test2;59;15;infected
test2;59;16;succeptible
test2;59;17;succeptible
test2;59;18;succeptible
test2;59;19;succeptible
test2;59;20;succeptible
test2;59;21;succeptible
test2;59;22;succeptible
test2;59;23;succeptible
test2;59;24;succeptible
test2;59;25;succeptible
test2;59;26;succeptible
test2;59;27;succeptible
test2;59;28;succeptible
test2;59;29;succeptible
test2;60;0;succeptible
test2;60;1;succeptible
test2;60;2;succeptible
test2;60;3;succeptible
test2;60;4;succeptible
test2;60;5;succeptible
test2;60;6;succeptible
test2;60;7;succeptible
test2;60;8;succeptible
test2;60;9;succeptible
test2;60;10;succeptible
test2;60;11;succeptible
test2;60;12;succeptible
test2;60;13;succeptible
test2;60;14;succeptible
test2;60;15;infected
test2;60;16;succeptible
test2;60;17;succeptible
test2;60;18;succeptible
test2;60;19;succeptible
test2;60;20;succeptible
test2;60;21;succeptible
test2;60;22;succeptible
test2;60;23;succeptible
test2;60;24;succeptible
test2;60;25;succeptible
test2;60;26;succeptible
test2;60;27;succeptible
test2;60;28;succeptible
test2;60;29;succeptible
test2;61;0;succeptible
test2;61;1;succeptible
test2;61;2;succeptible
test2;61;3;succeptible
test2;61;4;succeptible
test2;61;5;succeptible
test2;61;6;succeptible
test2;61;7;succeptible
test2;61;8;succeptible
test2;61;9;succeptible
test2;61;10;succeptible
test2;61;11;succeptible
test2;61;12;succeptible
test2;61;13;succeptible
test2;61;14;succeptible
test2;61;15;infected
test2;61;16;succeptible
test2;61;17;succeptible
test2;61;18;succeptible
test2;61;19;succeptible
test2;61;20;succeptible
test2;61;21;succeptible
test2;61;22;succeptible
test2;61;23;succeptible
test2;61;24;succeptible
test2;61;25;succeptible
test2;61;26;succeptible
test2;61;27;succeptible
test2;61;28;succeptible
test2;61;29;succeptible
test2;62;0;succeptible
test2;62;1;succeptible
test2;62;2;succeptible
test2;62;3;succeptible
test2;62;4;succeptible
test2;62;5;succeptible
test2;62;6;succeptible
test2;62;7;succeptible
test2;62;8;succeptible
test2;62;9;succeptible
test2;62;10;succeptible
test2;62;11;succeptible
test2;62;12;succeptible
test2;62;13;succeptible
test2;62;14;succeptible
test2;62;15;infected
test2;62;16;succeptible
test2;62;17;succeptible
test2;62;18;succeptible
test2;62;19;succeptible
test2;62;20;succeptible
test2;62;21;succeptible
test2;62;22;succeptible
test2;62;23;succeptible
test2;62;24;succeptible
test2;62;25;succeptible
test2;62;26;succeptible
test2;62;27;succeptible
test2;62;28;succeptible
test2;62;29;succeptible
test2;63;0;succeptible
test2;63;1;succeptible
test2;63;2;succeptible
test2;63;3;succeptible
test2;63;4;succeptible
test2;63;5;succeptible
test2;63;6;succeptible
test2;63;7;succeptible
test2;63;8;succeptible
test2;63;9;succeptible
test2;63;10;succeptible
test2;63;11;succeptible
test2;63;12;succeptible
test2;63;13;succeptible
test2;63;14;succeptible
test2;63;15;infected
test2;63;16;succeptible
test2;63;17;succeptible
test2;63;18;succeptible
test2;63;19;succeptible
test2;63;20;succeptible
test2;63;21;succeptible
test2;63;22;succeptible
test2;63;23;succeptible
test2;63;24;succeptible
test2;63;25;succeptible
test2;63;26;succeptible
test2;63;27;succeptible
test2;63;28;succeptible
test2;63;29;succeptible
test2;64;0;succeptible
test2;64;1;succeptible
test2;64;2;succeptible
test2;64;3;succeptible
test2;64;4;succeptible
test2;64;5;succeptible
test2;64;6;succeptible
test2;64;7;succeptible
test2;64;8;succeptible
test2;64;9;succeptible
test2;64;10;succeptible
test2;64;11;succeptible
test2;64;12;succeptible
test2;64;13;succeptible
test2;64;14;succeptible
test2;64;15;infected
test2;64;16;succeptible
test2;64;17;succeptible
test2;64;18;succeptible
test2;64;19;succeptible
test2;64;20;succeptible
test2;64;21;succeptible
test2;64;22;succeptible
test2;64;23;succeptible
test2;64;24;succeptible
test2;64;25;succeptible
test2;64;26;succeptible
test2;64;27;succeptible
test2;64;28;succeptible
test2;64;29;succeptible
test2;65;0;succeptible
